incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,priority_level,assigned_team,suggested_resources
1385,High,0.9,0.62,1,0.87,0.4,0.87,P1,Team_C,High
1386,Medium,0.6,0.33,3,0.63,0.51,0.68,P2,Team_C,Medium
1387,Low,0.3,0.45,1,0.62,0.53,0.52,P2,Team_B,Medium
1388,Medium,0.6,0.66,3,0.66,0.89,0.87,P2,Team_A,Medium
1389,Medium,0.6,0.28,2,0.68,0.65,0.64,P2,Team_B,Medium
1390,Low,0.3,0.94,1,0.73,0.94,0.75,P2,Team_B,Medium
1391,Medium,0.6,0.23,3,0.79,0.41,0.44,P2,Team_C,Medium
1392,Medium,0.6,0.6,3,0.53,0.72,0.84,P2,Team_B,Medium
1393,Medium,0.6,0.46,3,0.97,0.66,0.62,P2,Team_C,Medium
1394,High,0.9,0.64,1,0.48,0.82,0.51,P1,Team_B,High
1395,High,0.9,0.1,4,0.44,0.87,0.8,P2,Team_C,Medium
1396,Low,0.3,0.88,3,0.61,0.65,0.62,P2,Team_A,Medium
1397,Medium,0.6,0.65,2,0.94,0.78,0.99,P2,Team_B,Medium
1398,Medium,0.6,0.4,4,0.33,0.66,0.67,P2,Team_C,Medium
1399,Low,0.3,0.21,3,0.81,0.62,0.66,P3,Team_A,Low
1400,Medium,0.6,0.21,1,0.94,0.73,0.56,P2,Team_A,Medium
1401,Medium,0.6,0.49,1,0.58,0.72,0.64,P2,Team_C,Medium
1402,High,0.9,0.3,4,0.53,0.96,0.55,P2,Team_C,Medium
1403,Low,0.3,0.37,3,0.49,0.77,0.43,P3,Team_A,Low
1404,Medium,0.6,0.14,4,0.82,0.74,0.57,P2,Team_A,Medium
1405,Low,0.3,0.78,1,0.48,0.97,0.89,P2,Team_C,Medium
1406,High,0.9,0.41,4,0.57,0.47,0.61,P2,Team_B,Medium
1407,High,0.9,0.64,2,0.57,0.9,0.86,P1,Team_A,High
1408,Low,0.3,0.21,2,0.48,0.77,0.51,P3,Team_A,Low
1409,Low,0.3,0.58,2,0.79,0.58,0.53,P2,Team_B,Medium
1410,Low,0.3,0.48,4,0.55,0.89,0.36,P2,Team_C,Medium
1411,Medium,0.6,0.45,4,0.47,0.33,0.91,P2,Team_A,Medium
1412,High,0.9,0.62,2,0.71,0.65,0.95,P1,Team_A,High
1413,Medium,0.6,0.61,2,0.88,0.2,0.47,P2,Team_C,Medium
1414,Medium,0.6,0.19,1,0.84,0.63,0.59,P2,Team_B,Medium
1415,Low,0.3,0.39,3,0.66,0.8,0.65,P3,Team_A,Low
1416,Medium,0.6,0.81,4,0.91,0.74,0.89,P2,Team_B,Medium
1417,Medium,0.6,0.07,2,0.92,0.81,0.61,P2,Team_A,Medium
1418,Medium,0.6,0.58,2,0.93,0.6,0.94,P2,Team_B,Medium
1419,Medium,0.6,0.96,3,0.86,0.81,0.59,P2,Team_B,Medium
1420,Medium,0.6,0.6,4,0.56,0.76,0.64,P2,Team_A,Medium
1421,Low,0.3,0.63,3,0.93,0.76,0.96,P2,Team_A,Medium
1422,High,0.9,0.35,2,0.74,0.64,0.98,P2,Team_B,Medium
1423,Low,0.3,0.31,2,0.91,0.75,0.38,P3,Team_A,Low
1424,Medium,0.6,0.37,1,0.75,0.75,0.33,P2,Team_B,Medium
1425,Medium,0.6,0.6,3,0.88,0.89,0.69,P2,Team_C,Medium
1426,High,0.9,0.3,1,0.9,0.74,0.7,P2,Team_C,Medium
1427,Medium,0.6,0.37,3,0.92,0.84,0.37,P2,Team_A,Medium
1428,Low,0.3,0.58,1,0.58,0.66,0.46,P2,Team_C,Medium
1429,High,0.9,0.33,3,0.6,0.68,0.81,P2,Team_B,Medium
1430,High,0.9,0.86,4,0.77,0.72,0.31,P1,Team_A,High
1431,Low,0.3,0.37,2,0.92,0.77,0.92,P3,Team_B,Low
1432,Low,0.3,0.31,1,0.81,0.45,0.95,P3,Team_C,Low
1433,Medium,0.6,0.71,4,0.68,0.71,0.32,P2,Team_C,Medium
1434,High,0.9,0.45,1,0.77,0.54,0.62,P2,Team_A,Medium
1435,Medium,0.6,0.33,4,0.82,0.27,0.41,P2,Team_B,Medium
1436,Medium,0.6,0.83,3,0.51,0.35,0.56,P2,Team_C,Medium
1437,Medium,0.6,0.68,2,0.82,0.95,0.49,P2,Team_A,Medium
1438,Medium,0.6,0.78,2,0.58,0.49,0.45,P2,Team_A,Medium
1439,Medium,0.6,0.87,4,0.71,0.27,0.49,P2,Team_B,Medium
1440,Low,0.3,0.47,4,0.72,0.51,0.8,P2,Team_C,Medium
1441,High,0.9,0.46,1,0.96,0.81,0.84,P2,Team_C,Medium
1442,High,0.9,0.27,3,0.87,0.88,0.43,P2,Team_B,Medium
1443,Medium,0.6,0.83,3,0.75,0.92,0.94,P2,Team_B,Medium
1444,High,0.9,0.29,2,0.68,0.75,0.9,P2,Team_B,Medium
1445,Medium,0.6,0.1,2,0.66,0.18,0.9,P2,Team_A,Medium
1446,Medium,0.6,0.54,2,0.48,0.39,0.97,P2,Team_B,Medium
1447,Low,0.3,0.51,3,0.71,0.9,0.64,P2,Team_A,Medium
1448,High,0.9,0.37,4,0.69,0.93,0.97,P2,Team_A,Medium
1449,High,0.9,0.2,2,0.78,0.38,0.55,P2,Team_B,Medium
1450,Medium,0.6,0.4,3,0.49,0.57,0.33,P2,Team_A,Medium
1451,High,0.9,0.41,3,0.92,0.71,0.73,P2,Team_C,Medium
1452,Low,0.3,0.62,2,0.55,0.61,0.68,P2,Team_A,Medium
1453,Medium,0.6,0.46,1,0.91,0.89,0.63,P2,Team_A,Medium
1454,Low,0.3,0.26,2,0.65,0.88,0.31,P3,Team_A,Low
1455,Low,0.3,0.61,1,0.51,0.76,0.55,P2,Team_A,Medium
1456,Medium,0.6,0.41,2,0.73,0.71,0.61,P2,Team_A,Medium
1457,Medium,0.6,0.21,2,0.99,0.41,0.48,P2,Team_B,Medium
1458,High,0.9,0.24,3,0.95,0.5,0.87,P2,Team_B,Medium
1459,High,0.9,0.61,4,0.9,0.43,0.49,P1,Team_A,High
1460,High,0.9,0.36,2,0.75,0.61,0.89,P2,Team_B,Medium
1461,Low,0.3,0.02,1,0.75,0.61,0.97,P3,Team_C,Low
1462,Medium,0.6,0.85,1,0.76,0.82,0.8,P2,Team_A,Medium
1463,High,0.9,0.45,2,0.77,0.66,0.68,P2,Team_A,Medium
1464,High,0.9,0.64,2,0.87,0.72,0.8,P1,Team_A,High
1465,High,0.9,0.6,1,0.54,0.24,0.9,P2,Team_B,Medium
1466,Low,0.3,0.31,3,0.43,0.63,0.32,P3,Team_B,Low
1467,Low,0.3,0.37,2,0.56,0.79,0.55,P3,Team_A,Low
1468,Low,0.3,0.32,1,0.81,0.88,0.7,P3,Team_C,Low
1469,Low,0.3,0.41,4,0.73,0.84,0.44,P2,Team_C,Medium
1470,Low,0.3,0.7,4,0.63,0.82,0.38,P2,Team_B,Medium
1471,Medium,0.6,0.48,2,0.82,0.57,0.99,P2,Team_B,Medium
1472,Low,0.3,0.58,4,0.95,0.83,0.87,P2,Team_B,Medium
1473,High,0.9,0.18,4,0.7,0.69,0.86,P2,Team_C,Medium
1474,Low,0.3,0.6,1,0.74,0.95,0.62,P2,Team_A,Medium
1475,Medium,0.6,0.29,4,0.36,0.7,0.73,P2,Team_A,Medium
1476,High,0.9,0.7,1,0.89,0.72,0.71,P1,Team_A,High
1477,Low,0.3,0.52,1,0.91,0.91,0.95,P2,Team_B,Medium
1478,Medium,0.6,0.64,4,0.61,0.77,0.66,P2,Team_B,Medium
1479,Medium,0.6,0.63,4,0.81,0.76,0.5,P2,Team_A,Medium
1480,Medium,0.6,0.66,1,0.68,0.64,0.67,P2,Team_A,Medium
1481,Low,0.3,0.67,4,0.51,0.51,0.45,P2,Team_B,Medium
1482,Medium,0.6,0.74,4,0.68,0.82,0.74,P2,Team_B,Medium
1483,Medium,0.6,0.35,3,0.75,0.52,0.59,P2,Team_B,Medium
1484,Low,0.3,0.25,4,0.79,0.85,0.3,P3,Team_A,Low
1485,High,0.9,0.88,3,0.64,0.74,0.78,P1,Team_A,High
1486,High,0.9,0.47,3,0.77,0.86,0.85,P2,Team_C,Medium
1487,Low,0.3,0.74,1,0.88,0.65,0.45,P2,Team_B,Medium
1488,High,0.9,0.42,1,0.64,0.62,0.51,P2,Team_A,Medium
1489,Low,0.3,0.03,4,0.58,0.63,0.88,P3,Team_C,Low
1490,Medium,0.6,0.1,1,0.82,0.77,0.97,P2,Team_C,Medium
1491,Low,0.3,0.44,2,0.51,0.68,0.7,P2,Team_C,Medium
1492,Low,0.3,0.72,4,0.45,0.82,0.98,P2,Team_A,Medium
1493,Low,0.3,0.46,4,0.53,0.49,0.69,P2,Team_C,Medium
1494,High,0.9,0.76,1,0.88,0.76,0.85,P1,Team_C,High
1495,Low,0.3,0.36,1,0.67,0.49,0.61,P3,Team_C,Low
1496,Medium,0.6,0.58,3,0.74,0.5,0.96,P2,Team_A,Medium
1497,Medium,0.6,0.61,1,0.74,0.85,0.99,P2,Team_B,Medium
1498,Medium,0.6,0.36,4,0.69,0.51,0.57,P2,Team_B,Medium
1499,Low,0.3,0.04,3,0.71,0.73,0.97,P3,Team_C,Low
1500,Medium,0.6,0.21,4,0.93,0.44,0.59,P2,Team_B,Medium
1501,High,0.9,0.32,1,0.79,0.76,0.5,P2,Team_C,Medium
1502,High,0.9,0.69,2,0.84,0.61,0.83,P1,Team_C,High
1503,High,0.9,0.35,2,0.68,0.86,0.69,P2,Team_A,Medium
1504,Medium,0.6,0.9,1,0.86,0.69,0.45,P2,Team_C,Medium
1505,Low,0.3,0.57,1,0.68,0.85,0.59,P2,Team_C,Medium
1506,Low,0.3,0.09,4,0.68,0.73,0.61,P3,Team_B,Low
1507,Low,0.3,0.3,2,0.78,0.55,0.82,P3,Team_A,Low
1508,Low,0.3,0.64,4,0.3,0.46,0.91,P2,Team_A,Medium
1509,Low,0.3,0.24,4,0.86,0.77,0.65,P3,Team_B,Low
1510,Medium,0.6,0.58,3,0.29,0.49,0.57,P2,Team_C,Medium
1511,Low,0.3,0.67,3,0.67,0.61,0.96,P2,Team_C,Medium
1512,Low,0.3,0.52,1,0.53,0.95,0.44,P2,Team_B,Medium
1513,High,0.9,0.05,4,0.81,0.62,0.96,P2,Team_C,Medium
1514,High,0.9,0.53,3,0.98,0.83,0.32,P2,Team_C,Medium
1515,Low,0.3,0.42,2,0.71,0.83,0.87,P2,Team_B,Medium
1516,High,0.9,0.28,1,0.88,0.39,0.67,P2,Team_A,Medium
1517,Medium,0.6,0.45,3,0.61,0.68,0.61,P2,Team_C,Medium
1518,Low,0.3,0.65,4,0.68,0.61,0.76,P2,Team_C,Medium
1519,Low,0.3,0.13,2,0.95,0.7,0.38,P3,Team_A,Low
1520,High,0.9,0.37,2,0.71,0.52,0.94,P2,Team_B,Medium
1521,High,0.9,0.41,2,0.91,0.64,0.65,P2,Team_A,Medium
1522,Low,0.3,0.47,1,0.64,0.78,0.76,P2,Team_C,Medium
1523,Low,0.3,0.18,4,0.95,0.87,0.79,P3,Team_C,Low
1524,Medium,0.6,0.86,2,0.53,0.45,0.51,P2,Team_A,Medium
1525,Low,0.3,0.81,4,0.89,0.75,0.84,P2,Team_B,Medium
1526,High,0.9,0.28,2,0.82,0.84,0.86,P2,Team_C,Medium
1527,High,0.9,0.33,3,0.67,0.65,0.81,P2,Team_C,Medium
1528,Low,0.3,0.78,3,0.74,0.62,0.99,P2,Team_B,Medium
1529,Low,0.3,0.49,2,0.64,0.9,0.35,P2,Team_A,Medium
1530,Low,0.3,0.71,4,0.89,0.62,0.88,P2,Team_C,Medium
1531,Low,0.3,0.44,2,0.88,0.4,0.74,P2,Team_C,Medium
1532,Medium,0.6,0.65,3,0.91,0.81,0.94,P2,Team_C,Medium
1533,Low,0.3,0.36,1,0.69,0.9,0.99,P3,Team_A,Low
1534,Medium,0.6,0.73,4,0.7,0.97,0.85,P2,Team_C,Medium
1535,Medium,0.6,0.5,1,0.61,0.68,0.73,P2,Team_A,Medium
1536,Low,0.3,0.53,1,0.64,0.84,0.53,P2,Team_C,Medium
1537,Low,0.3,0.5,4,0.58,0.73,0.45,P2,Team_C,Medium
1538,Low,0.3,0.67,4,0.45,0.49,0.48,P2,Team_C,Medium
1539,High,0.9,0.1,1,0.98,0.78,0.42,P2,Team_B,Medium
1540,High,0.9,0.25,3,0.84,0.45,0.78,P2,Team_B,Medium
1541,Medium,0.6,0.05,4,0.5,0.79,0.94,P2,Team_C,Medium
1542,Low,0.3,0.51,4,0.87,0.9,0.71,P2,Team_C,Medium
1543,High,0.9,0.62,1,0.93,0.66,0.63,P1,Team_B,High
1544,Low,0.3,0.66,1,0.79,0.65,0.78,P2,Team_B,Medium
1545,Low,0.3,0.68,3,0.74,0.64,0.51,P2,Team_B,Medium
1546,Medium,0.6,0.42,3,0.46,0.74,0.85,P2,Team_B,Medium
1547,Low,0.3,0.65,4,0.97,0.92,0.37,P2,Team_A,Medium
1548,Medium,0.6,0.37,2,0.68,0.85,0.65,P2,Team_B,Medium
1549,Low,0.3,0.75,4,0.74,0.9,0.56,P2,Team_A,Medium
1550,High,0.9,0.88,3,0.63,0.66,0.88,P1,Team_B,High
1551,Low,0.3,0.92,4,0.93,0.94,0.57,P2,Team_C,Medium
1552,Medium,0.6,0.24,4,0.68,0.88,0.65,P2,Team_A,Medium
1553,Low,0.3,0.42,3,0.79,0.85,0.68,P2,Team_A,Medium
1554,Medium,0.6,0.66,2,0.77,0.43,0.88,P2,Team_A,Medium
1555,Low,0.3,0.45,3,0.8,0.63,0.81,P2,Team_C,Medium
1556,High,0.9,0.35,3,0.64,0.74,0.4,P2,Team_C,Medium
1557,High,0.9,0.55,4,0.8,0.86,0.79,P2,Team_C,Medium
1558,Medium,0.6,0.48,3,0.8,0.63,0.33,P2,Team_C,Medium
1559,Medium,0.6,0.36,2,0.96,0.89,0.6,P2,Team_B,Medium
1560,Low,0.3,0.32,4,0.5,0.46,0.95,P3,Team_C,Low
1561,Medium,0.6,0.42,1,0.92,0.52,0.54,P2,Team_B,Medium
1562,Medium,0.6,0.89,2,0.86,0.82,0.33,P2,Team_C,Medium
1563,Medium,0.6,0.33,2,0.82,0.47,0.71,P2,Team_C,Medium
1564,Medium,0.6,0.77,4,0.99,0.44,0.32,P2,Team_C,Medium
1565,Low,0.3,0.26,2,0.38,0.91,0.53,P3,Team_C,Low
1566,Medium,0.6,0.52,2,0.84,0.69,0.69,P2,Team_A,Medium
1567,High,0.9,0.52,4,0.9,0.69,0.48,P2,Team_A,Medium
1568,High,0.9,0.74,2,0.96,0.82,0.7,P1,Team_B,High
1569,Medium,0.6,0.55,2,0.69,0.92,0.6,P2,Team_B,Medium
1570,Low,0.3,0.46,4,0.6,0.85,0.44,P2,Team_C,Medium
1571,High,0.9,0.49,2,0.8,0.91,0.79,P2,Team_C,Medium
1572,Low,0.3,0.46,3,0.81,0.83,0.81,P2,Team_C,Medium
1573,Low,0.3,0.53,4,0.65,0.69,0.92,P2,Team_A,Medium
1574,Low,0.3,0.74,2,0.84,0.45,0.99,P2,Team_A,Medium
1575,Low,0.3,0.94,2,0.53,0.82,0.59,P2,Team_C,Medium
1576,High,0.9,0.27,3,0.96,0.72,0.96,P2,Team_A,Medium
1577,Low,0.3,0.81,4,0.76,0.78,0.98,P2,Team_B,Medium
1578,Low,0.3,0.52,4,0.84,0.67,0.54,P2,Team_A,Medium
1579,Medium,0.6,0.91,4,0.95,0.58,0.57,P2,Team_C,Medium
1580,Medium,0.6,0.44,2,0.84,0.82,0.85,P2,Team_A,Medium
1581,Low,0.3,0.24,4,0.8,0.94,0.84,P3,Team_C,Low
1582,High,0.9,0.49,2,0.96,0.59,0.79,P2,Team_B,Medium
1583,High,0.9,0.72,2,0.95,0.85,0.46,P1,Team_C,High
1584,High,0.9,0.35,1,0.4,0.33,0.65,P2,Team_C,Medium
1585,Medium,0.6,0.16,1,0.85,0.9,0.72,P2,Team_B,Medium
1586,Medium,0.6,0.23,1,0.72,0.92,0.62,P2,Team_B,Medium
1587,Medium,0.6,0.38,1,0.48,0.75,0.71,P2,Team_B,Medium
1588,Low,0.3,0.75,3,0.8,0.64,0.49,P2,Team_C,Medium
1589,Medium,0.6,0.65,1,0.69,0.84,0.83,P2,Team_A,Medium
1590,Low,0.3,0.63,1,0.48,0.43,0.87,P2,Team_B,Medium
1591,Low,0.3,0.37,4,0.74,0.82,0.71,P3,Team_B,Low
1592,High,0.9,0.5,2,0.73,0.58,0.9,P2,Team_B,Medium
1593,Medium,0.6,0.4,2,0.82,0.56,0.93,P2,Team_C,Medium
1594,Low,0.3,0.6,4,0.92,0.48,0.53,P2,Team_C,Medium
1595,High,0.9,0.88,4,0.63,0.71,0.53,P1,Team_C,High
1596,High,0.9,0.4,4,0.59,0.91,0.65,P2,Team_B,Medium
1597,Medium,0.6,0.6,3,0.69,0.49,0.39,P2,Team_B,Medium
1598,High,0.9,0.39,4,0.73,0.14,0.62,P2,Team_A,Medium
1599,Low,0.3,0.63,2,0.79,0.9,0.84,P2,Team_B,Medium
1600,Low,0.3,0.65,4,0.66,0.69,0.63,P2,Team_B,Medium
1601,Low,0.3,0.38,1,0.72,0.82,0.71,P3,Team_B,Low
1602,Low,0.3,0.38,4,0.84,0.63,0.65,P3,Team_A,Low
1603,Low,0.3,0.75,4,0.85,0.79,0.96,P2,Team_C,Medium
1604,Low,0.3,0.84,3,0.4,0.65,0.38,P2,Team_B,Medium
1605,Low,0.3,0.26,3,0.8,0.74,0.74,P3,Team_C,Low
1606,High,0.9,0.28,2,0.71,0.77,0.47,P2,Team_A,Medium
1607,High,0.9,0.39,2,0.87,0.7,0.43,P2,Team_B,Medium
1608,Medium,0.6,0.15,4,0.33,0.42,0.78,P2,Team_A,Medium
1609,Medium,0.6,0.98,3,0.47,0.82,0.69,P2,Team_C,Medium
1610,Low,0.3,0.36,4,0.74,0.71,0.96,P3,Team_C,Low
1611,Medium,0.6,0.16,1,0.67,0.54,0.79,P2,Team_C,Medium
1612,High,0.9,0.65,2,0.79,0.83,0.86,P1,Team_B,High
1613,Low,0.3,0.38,4,0.72,0.94,0.42,P3,Team_A,Low
1614,Medium,0.6,0.35,3,0.79,0.94,0.32,P2,Team_C,Medium
1615,Medium,0.6,0.39,1,0.73,0.72,0.89,P2,Team_A,Medium
1616,Low,0.3,0.34,1,0.72,0.56,0.97,P3,Team_C,Low
1617,Low,0.3,0.21,4,0.89,0.87,0.63,P3,Team_B,Low
1618,Medium,0.6,0.6,3,0.78,0.75,0.42,P2,Team_B,Medium
1619,High,0.9,0.57,1,0.79,0.54,0.79,P2,Team_C,Medium
1620,Low,0.3,0.29,4,0.82,0.94,0.45,P3,Team_C,Low
1621,Low,0.3,0.5,3,0.6,0.6,0.53,P2,Team_B,Medium
1622,High,0.9,0.96,4,0.95,0.73,0.45,P1,Team_C,High
1623,Medium,0.6,0.69,4,0.09,0.33,0.75,P2,Team_A,Medium
1624,Low,0.3,0.8,1,0.24,0.3,0.3,P2,Team_A,Medium
1625,Low,0.3,0.33,2,0.67,0.5,0.48,P3,Team_A,Low
1626,Low,0.3,0.58,3,0.7,0.91,0.94,P2,Team_A,Medium
1627,Medium,0.6,0.36,3,0.65,0.89,0.69,P2,Team_B,Medium
1628,High,0.9,0.49,4,0.47,0.67,0.75,P2,Team_A,Medium
1629,High,0.9,0.69,1,0.66,0.68,0.83,P1,Team_A,High
1630,Medium,0.6,0.44,1,0.49,0.63,0.44,P2,Team_C,Medium
1631,Medium,0.6,0.54,1,0.67,0.88,0.75,P2,Team_B,Medium
1632,Medium,0.6,0.13,1,0.75,0.65,0.47,P2,Team_C,Medium
1633,Low,0.3,0.65,2,0.7,0.85,0.79,P2,Team_C,Medium
1634,Low,0.3,0.61,4,0.83,0.76,0.85,P2,Team_A,Medium
1635,High,0.9,0.3,3,0.75,0.55,0.95,P2,Team_B,Medium
1636,Low,0.3,0.49,3,0.66,0.47,0.54,P2,Team_A,Medium
1637,Medium,0.6,0.26,1,0.62,0.74,0.83,P2,Team_A,Medium
1638,Low,0.3,0.37,3,0.72,0.58,0.47,P3,Team_B,Low
1639,Low,0.3,0.57,1,0.83,0.54,0.42,P2,Team_A,Medium
1640,Medium,0.6,0.57,1,0.7,0.8,0.44,P2,Team_C,Medium
1641,Low,0.3,0.87,3,0.68,0.9,0.71,P2,Team_B,Medium
1642,Medium,0.6,0.56,3,0.46,0.53,0.41,P2,Team_B,Medium
1643,Low,0.3,0.81,1,0.85,0.88,0.42,P2,Team_A,Medium
1644,Medium,0.6,0.43,2,0.79,0.42,0.59,P2,Team_B,Medium
1645,Medium,0.6,0.54,2,0.85,0.52,0.51,P2,Team_A,Medium
1646,High,0.9,0.58,2,0.71,0.93,0.67,P2,Team_B,Medium
1647,Medium,0.6,0.84,3,0.65,0.52,0.76,P2,Team_A,Medium
1648,Medium,0.6,0.19,4,0.73,0.86,0.68,P2,Team_A,Medium
1649,High,0.9,0.74,2,0.72,0.53,0.95,P1,Team_B,High
1650,Medium,0.6,0.14,1,0.6,0.95,0.86,P2,Team_C,Medium
1651,Medium,0.6,0.76,4,0.82,0.66,0.74,P2,Team_B,Medium
1652,Low,0.3,0.57,3,0.66,0.71,0.63,P2,Team_B,Medium
1653,Medium,0.6,0.16,3,0.61,0.74,0.72,P2,Team_A,Medium
1654,Medium,0.6,0.19,1,0.81,0.9,0.67,P2,Team_C,Medium
1655,High,0.9,0.61,2,0.82,0.37,0.56,P1,Team_C,High
1656,High,0.9,0.1,2,0.86,0.97,0.95,P2,Team_B,Medium
1657,High,0.9,0.78,1,0.67,0.96,0.63,P1,Team_B,High
1658,High,0.9,0.51,4,0.78,0.72,0.71,P2,Team_C,Medium
1659,High,0.9,0.89,3,0.63,0.89,0.83,P1,Team_A,High
1660,Low,0.3,0.86,4,0.5,0.74,0.93,P2,Team_B,Medium
1661,Low,0.3,0.33,4,0.78,0.91,0.7,P3,Team_A,Low
1662,Low,0.3,0.62,1,0.55,0.69,0.66,P2,Team_B,Medium
1663,Medium,0.6,0.14,3,0.93,0.77,0.62,P2,Team_C,Medium
1664,Low,0.3,0.27,2,0.85,0.43,0.99,P3,Team_A,Low
1665,Low,0.3,0.35,3,0.72,0.39,0.79,P3,Team_A,Low
1666,Medium,0.6,0.51,1,0.86,0.29,0.64,P2,Team_B,Medium
1667,Low,0.3,0.71,1,0.43,0.4,0.4,P2,Team_B,Medium
1668,Medium,0.6,0.54,3,0.57,0.6,0.6,P2,Team_C,Medium
1669,Medium,0.6,0.54,4,0.76,0.72,0.43,P2,Team_B,Medium
1670,Low,0.3,0.68,1,0.78,0.27,0.31,P2,Team_C,Medium
1671,Medium,0.6,0.27,1,0.8,0.61,0.46,P2,Team_B,Medium
1672,High,0.9,0.76,3,0.77,0.59,0.55,P1,Team_C,High
1673,High,0.9,0.17,4,0.72,0.82,0.86,P2,Team_B,Medium
1674,Low,0.3,0.67,3,0.68,0.74,0.47,P2,Team_B,Medium
1675,Medium,0.6,0.3,2,0.79,0.89,0.71,P2,Team_B,Medium
1676,Medium,0.6,0.54,2,0.67,0.79,0.79,P2,Team_A,Medium
1677,High,0.9,0.75,4,0.64,0.72,0.95,P1,Team_A,High
1678,Low,0.3,0.12,1,0.9,0.84,0.83,P3,Team_C,Low
1679,Low,0.3,0.85,2,0.81,0.86,0.58,P2,Team_A,Medium
1680,Low,0.3,0.73,2,0.84,0.69,0.36,P2,Team_B,Medium
1681,Medium,0.6,0.88,1,0.78,0.83,0.44,P2,Team_C,Medium
1682,High,0.9,0.44,2,0.47,0.8,0.65,P2,Team_C,Medium
1683,Low,0.3,0.21,2,0.79,0.67,0.4,P3,Team_B,Low
1684,High,0.9,0.41,2,0.91,0.46,0.57,P2,Team_A,Medium
1685,Low,0.3,0.81,3,0.6,0.77,0.63,P2,Team_C,Medium
1686,Low,0.3,0.72,4,0.87,0.78,0.76,P2,Team_C,Medium
1687,High,0.9,0.5,2,0.56,0.46,0.35,P2,Team_C,Medium
1688,Medium,0.6,0.41,3,0.5,0.69,0.72,P2,Team_A,Medium
1689,Medium,0.6,0.5,4,0.85,0.88,0.67,P2,Team_A,Medium
1690,Low,0.3,0.66,4,0.85,0.66,0.58,P2,Team_B,Medium
1691,Low,0.3,0.43,4,0.9,0.89,0.75,P2,Team_A,Medium
1692,Low,0.3,0.72,4,0.94,0.17,0.92,P2,Team_B,Medium
1693,Low,0.3,0.31,4,0.82,0.51,0.77,P3,Team_B,Low
1694,Low,0.3,0.41,2,0.64,0.85,0.83,P2,Team_C,Medium
1695,Low,0.3,0.52,2,0.79,0.39,0.99,P2,Team_B,Medium
1696,Medium,0.6,0.32,4,0.5,0.78,0.7,P2,Team_A,Medium
1697,Low,0.3,0.5,2,0.59,0.93,0.81,P2,Team_A,Medium
1698,Low,0.3,0.54,2,0.7,0.74,0.75,P2,Team_B,Medium
1699,Medium,0.6,0.48,4,0.31,0.93,0.7,P2,Team_C,Medium
1700,High,0.9,0.28,3,0.59,0.9,0.95,P2,Team_C,Medium
1701,Low,0.3,0.34,4,0.93,0.36,0.92,P3,Team_A,Low
1702,Medium,0.6,0.68,4,0.4,0.75,0.34,P2,Team_A,Medium
1703,Medium,0.6,0.23,3,0.68,0.96,0.49,P2,Team_B,Medium
1704,High,0.9,0.5,4,0.75,0.65,0.61,P2,Team_B,Medium
1705,Medium,0.6,0.76,4,0.66,0.86,0.75,P2,Team_C,Medium
1706,Low,0.3,0.3,4,0.82,0.81,0.61,P3,Team_B,Low
1707,High,0.9,0.17,3,0.85,0.45,0.6,P2,Team_B,Medium
1708,Medium,0.6,0.89,3,0.94,0.51,0.83,P2,Team_B,Medium
1709,High,0.9,0.69,1,0.71,0.64,0.97,P1,Team_C,High
1710,High,0.9,0.6,1,0.88,0.89,0.55,P2,Team_C,Medium
1711,Low,0.3,0.85,3,0.76,0.73,0.74,P2,Team_A,Medium
1712,Low,0.3,0.73,3,0.97,0.39,0.46,P2,Team_B,Medium
1713,Low,0.3,0.68,3,0.83,0.86,0.53,P2,Team_B,Medium
1714,High,0.9,0.24,2,0.53,0.36,0.86,P2,Team_B,Medium
1715,Low,0.3,0.31,2,0.82,0.56,0.89,P3,Team_C,Low
1716,Medium,0.6,0.64,4,0.67,0.93,0.59,P2,Team_C,Medium
1717,Low,0.3,0.25,3,0.68,0.3,0.68,P3,Team_B,Low
1718,High,0.9,0.66,3,0.75,0.8,0.79,P1,Team_C,High
1719,Medium,0.6,0.79,1,0.83,0.58,0.88,P2,Team_C,Medium
1720,High,0.9,0.36,3,0.34,0.59,0.65,P2,Team_B,Medium
1721,High,0.9,0.03,4,0.58,0.54,0.68,P2,Team_B,Medium
1722,Medium,0.6,0.82,1,0.74,0.72,0.33,P2,Team_C,Medium
1723,Medium,0.6,0.41,3,0.78,0.43,0.91,P2,Team_B,Medium
1724,Low,0.3,0.05,2,0.7,0.87,0.6,P3,Team_A,Low
1725,Low,0.3,0.92,3,0.79,0.9,0.62,P2,Team_B,Medium
1726,Medium,0.6,0.84,2,0.88,0.59,0.82,P2,Team_B,Medium
1727,Medium,0.6,0.46,3,0.81,0.53,0.93,P2,Team_A,Medium
1728,Medium,0.6,0.7,2,0.74,0.69,0.96,P2,Team_A,Medium
1729,Medium,0.6,0.3,3,0.79,0.93,0.68,P2,Team_C,Medium
1730,Medium,0.6,0.39,2,0.77,0.66,0.54,P2,Team_B,Medium
1731,Medium,0.6,0.85,2,0.98,0.87,0.57,P2,Team_A,Medium
1732,High,0.9,0.4,2,0.61,0.72,0.96,P2,Team_B,Medium
1733,Low,0.3,0.16,1,0.86,0.55,0.57,P3,Team_C,Low
1734,Low,0.3,0.1,4,0.53,0.67,0.54,P3,Team_C,Low
