incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,reports_nearby_1h,priority_score,priority_level,assigned_team,suggested_resources,resources_count
1158,Low,0.3,0.39,3,0.3,0.98,0.73,2,0.317,P3,Team_C,Low,1
1159,Medium,0.6,0.37,2,0.89,0.5,0.39,4,0.492,P2,Team_C,Medium,2
1160,Low,0.3,0.14,1,0.7,0.56,0.92,4,0.187,P3,Team_B,Low,1
1161,Low,0.3,0.38,2,0.73,0.37,0.8,3,0.337,P3,Team_B,Low,1
1162,High,0.9,0.11,2,0.82,0.91,0.75,2,0.621,P2,Team_A,Medium,3
1163,High,0.9,0.77,1,0.93,0.76,0.67,0,0.673,P1,Team_A,High,5
1164,Low,0.3,0.84,4,0.68,0.71,0.69,8,0.44,P2,Team_B,Medium,2
1165,High,0.9,0.63,3,0.3,0.69,0.71,6,0.677,P1,Team_C,High,5
1166,High,0.9,0.46,1,0.42,0.72,0.82,0,0.621,P2,Team_B,Medium,3
1167,Low,0.3,0.63,3,0.87,0.92,0.41,5,0.383,P3,Team_B,Low,1
1168,Low,0.3,0.35,4,0.61,0.71,0.39,4,0.281,P3,Team_B,Low,1
1169,High,0.9,0.33,1,0.45,0.86,0.54,6,0.595,P2,Team_B,Medium,3
1170,Low,0.3,0.66,3,0.86,0.76,0.61,5,0.334,P3,Team_C,Low,1
1171,High,0.9,0.11,4,0.46,0.83,0.77,4,0.64,P2,Team_B,Medium,3
1172,Medium,0.6,0.87,4,0.55,0.78,0.44,1,0.543,P2,Team_B,Medium,2
1173,Low,0.3,0.57,3,0.49,0.63,0.43,2,0.354,P3,Team_B,Low,1
1174,Low,0.3,0.08,3,0.52,0.74,0.57,1,0.209,P3,Team_B,Low,1
1175,High,0.9,0.3,4,0.63,0.63,0.67,6,0.699,P1,Team_C,High,5
1176,Medium,0.6,0.17,2,0.72,0.78,0.39,2,0.464,P2,Team_B,Medium,3
1177,High,0.9,0.44,4,0.77,0.51,0.75,2,0.592,P2,Team_C,Medium,2
1178,Medium,0.6,0.51,4,0.9,0.52,1.0,4,0.465,P2,Team_A,Medium,3
1179,Low,0.3,0.39,3,0.77,0.68,0.35,10,0.44,P2,Team_B,Medium,2
1180,Medium,0.6,0.69,2,0.59,0.61,0.88,3,0.64,P2,Team_A,Medium,2
1181,Low,0.3,0.22,3,0.63,0.74,0.54,5,0.311,P3,Team_B,Low,1
1182,Low,0.3,0.55,3,0.6,0.74,0.79,3,0.375,P3,Team_B,Low,1
1183,Medium,0.6,0.11,2,0.63,0.66,0.88,4,0.477,P2,Team_C,Medium,3
1184,Medium,0.6,0.08,2,0.69,0.56,0.61,1,0.408,P3,Team_C,Low,1
1185,Medium,0.6,0.17,4,0.94,0.79,0.5,4,0.392,P3,Team_B,Low,1
1186,Low,0.3,0.03,1,0.78,0.83,0.65,2,0.293,P3,Team_B,Low,1
1187,Medium,0.6,0.5,2,0.66,0.61,0.57,3,0.571,P2,Team_A,Medium,2
1188,Low,0.3,0.71,3,0.72,0.86,0.44,2,0.466,P2,Team_B,Medium,2
1189,Low,0.3,0.14,2,0.6,0.37,0.84,5,0.292,P3,Team_C,Low,1
1190,Low,0.3,0.5,3,0.92,0.52,0.82,1,0.37,P3,Team_C,Low,1
1191,Low,0.3,0.31,1,0.5,0.54,0.66,2,0.328,P3,Team_C,Low,1
1192,Low,0.3,0.48,2,0.39,0.36,0.96,2,0.297,P3,Team_B,Low,1
1193,Medium,0.6,0.85,2,0.65,0.5,0.75,4,0.611,P2,Team_A,Medium,3
1194,Medium,0.6,0.46,3,0.62,0.56,0.71,3,0.508,P2,Team_C,Medium,2
1195,High,0.9,0.42,1,0.54,0.76,0.68,3,0.705,P1,Team_B,High,6
1196,Low,0.3,0.62,4,0.74,0.9,0.91,2,0.265,P3,Team_C,Low,1
1197,High,0.9,0.58,1,0.56,0.4,0.73,4,0.771,P1,Team_C,High,6
1198,Low,0.3,0.81,4,0.87,0.94,0.36,2,0.376,P3,Team_C,Low,1
1199,Low,0.3,0.35,3,0.88,0.84,0.41,1,0.338,P3,Team_B,Low,1
1200,Medium,0.6,0.94,1,0.75,0.88,0.37,1,0.625,P2,Team_B,Medium,2
1201,Medium,0.6,0.61,3,0.84,0.82,0.64,2,0.51,P2,Team_B,Medium,3
1202,Low,0.3,0.81,4,0.42,0.37,0.82,2,0.372,P3,Team_B,Low,1
1203,Low,0.3,0.55,3,0.71,0.54,0.89,2,0.359,P3,Team_C,Low,1
1204,Low,0.3,0.48,4,0.73,0.36,0.76,4,0.276,P3,Team_B,Low,1
1205,Low,0.3,0.4,4,0.56,0.39,0.88,1,0.367,P3,Team_C,Low,1
1206,Medium,0.6,0.88,1,0.54,0.77,0.6,2,0.565,P2,Team_B,Medium,3
1207,Low,0.3,0.68,2,0.77,0.31,0.73,0,0.42,P3,Team_B,Low,1
1208,High,0.9,0.76,4,0.66,0.34,0.59,2,0.715,P1,Team_C,High,5
1209,Low,0.3,0.16,1,0.53,0.56,0.8,4,0.227,P3,Team_C,Low,1
1210,High,0.9,0.14,3,0.55,0.87,0.4,2,0.532,P2,Team_B,Medium,3
1211,Low,0.3,0.47,3,0.76,0.8,0.61,3,0.361,P3,Team_B,Low,1
1212,Low,0.3,0.77,2,0.89,0.79,0.66,4,0.432,P2,Team_B,Medium,2
1213,Low,0.3,0.35,2,0.82,0.57,0.9,1,0.323,P3,Team_C,Low,1
1214,Medium,0.6,0.56,1,0.52,0.84,0.98,2,0.415,P3,Team_B,Low,1
1215,High,0.9,0.48,2,0.45,0.66,0.96,6,0.738,P1,Team_C,High,5
1216,Medium,0.6,0.4,2,0.82,0.56,0.93,4,0.604,P2,Team_A,Medium,3
1217,Low,0.3,0.49,1,0.87,0.38,0.93,2,0.287,P3,Team_B,Low,1
1218,High,0.9,0.44,3,0.64,0.67,0.48,4,0.688,P1,Team_C,High,5
1219,Medium,0.6,0.18,3,0.48,0.54,0.95,2,0.415,P3,Team_C,Low,1
1220,High,0.9,0.49,1,0.67,0.55,0.99,3,0.723,P1,Team_C,High,6
1221,High,0.9,0.53,4,0.79,0.74,0.93,2,0.518,P2,Team_B,Medium,3
1222,High,0.9,0.64,2,0.95,0.94,0.79,2,0.621,P2,Team_A,Medium,3
1223,Medium,0.6,0.46,1,0.47,0.65,0.77,2,0.553,P2,Team_C,Medium,3
1224,Low,0.3,0.28,1,0.72,0.82,0.62,4,0.204,P3,Team_B,Low,1
1225,Medium,0.6,0.8,3,0.82,0.65,0.35,0,0.544,P2,Team_C,Medium,3
1226,High,0.9,0.61,1,0.64,0.49,0.91,0,0.726,P1,Team_C,High,6
1227,Low,0.3,0.65,3,0.6,0.88,0.61,6,0.451,P2,Team_B,Medium,2
1228,Low,0.3,0.02,2,0.83,0.89,0.32,3,0.244,P3,Team_B,Low,1
1229,Medium,0.6,0.51,1,0.89,0.53,0.69,7,0.557,P2,Team_A,Medium,3
1230,Low,0.3,0.55,3,0.91,0.83,0.57,3,0.247,P3,Team_C,Low,1
1231,Low,0.3,0.27,4,0.88,0.38,0.9,3,0.367,P3,Team_C,Low,1
1232,Medium,0.6,0.41,2,0.77,0.69,0.69,6,0.514,P2,Team_C,Medium,3
1233,Medium,0.6,0.44,4,0.56,0.5,0.88,4,0.482,P2,Team_C,Medium,2
1234,Medium,0.6,0.22,1,0.92,0.71,0.59,3,0.427,P2,Team_A,Medium,3
1235,Medium,0.6,0.09,1,0.72,0.31,0.36,3,0.545,P2,Team_A,Medium,3
1236,Medium,0.6,0.13,2,0.66,0.83,0.99,4,0.442,P2,Team_B,Medium,2
1237,High,0.9,0.76,4,0.85,0.56,0.41,5,0.683,P1,Team_A,High,4
1238,Low,0.3,0.68,1,0.7,0.85,0.39,6,0.43,P2,Team_C,Medium,2
1239,Low,0.3,0.51,1,0.87,0.49,0.7,2,0.289,P3,Team_B,Low,1
1240,Medium,0.6,0.64,4,0.76,0.47,0.72,1,0.612,P2,Team_A,Medium,3
1241,Low,0.3,0.07,3,0.8,0.56,0.61,1,0.295,P3,Team_B,Low,1
1242,Low,0.3,0.34,1,0.61,0.55,0.85,3,0.309,P3,Team_B,Low,1
1243,Medium,0.6,0.26,1,0.94,0.59,0.47,3,0.437,P2,Team_C,Medium,3
1244,Medium,0.6,0.4,1,0.45,0.76,0.38,3,0.609,P2,Team_B,Medium,3
1245,Low,0.3,0.4,4,0.76,0.73,0.67,0,0.307,P3,Team_B,Low,1
1246,Medium,0.6,0.72,3,0.74,0.91,0.6,3,0.592,P2,Team_B,Medium,3
1247,Low,0.3,0.8,4,0.95,0.27,0.54,4,0.422,P2,Team_C,Medium,3
1248,Low,0.3,0.8,4,0.54,0.5,0.75,2,0.502,P2,Team_B,Medium,3
1249,Low,0.3,0.73,2,0.97,0.97,0.5,4,0.392,P3,Team_C,Low,1
1250,Medium,0.6,0.79,4,0.9,0.96,0.98,6,0.456,P2,Team_B,Medium,3
1251,Medium,0.6,0.74,1,0.78,0.65,0.43,4,0.555,P2,Team_C,Medium,3
1252,Low,0.3,0.28,3,0.75,0.91,0.42,1,0.247,P3,Team_C,Low,1
1253,High,0.9,0.67,2,0.73,0.55,0.74,3,0.702,P1,Team_C,High,5
1254,Low,0.3,0.34,1,0.54,0.39,0.63,7,0.417,P3,Team_C,Low,1
1255,Low,0.3,0.48,3,0.8,0.49,0.42,5,0.375,P3,Team_B,Low,1
1256,Medium,0.6,0.26,3,0.7,0.51,0.82,2,0.474,P2,Team_C,Medium,2
1257,Low,0.3,0.91,2,0.88,0.93,0.38,5,0.359,P3,Team_B,Low,1
1258,Low,0.3,0.63,2,0.72,0.46,0.95,3,0.37,P3,Team_C,Low,1
1259,Medium,0.6,0.74,4,0.83,0.81,0.68,3,0.619,P2,Team_B,Medium,3
1260,High,0.9,0.8,2,0.7,0.39,0.71,7,0.752,P1,Team_C,High,6
1261,Low,0.3,0.8,4,0.85,0.51,0.4,6,0.395,P3,Team_B,Low,1
1262,High,0.9,0.59,4,0.77,0.8,0.43,4,0.709,P1,Team_B,High,5
1263,Low,0.3,0.32,2,0.85,0.76,0.39,3,0.302,P3,Team_C,Low,1
1264,Medium,0.6,0.39,3,0.64,0.75,0.46,3,0.487,P2,Team_B,Medium,2
1265,High,0.9,0.71,1,0.7,0.89,0.67,2,0.747,P1,Team_B,High,6
1266,Medium,0.6,0.28,2,0.64,0.93,0.43,1,0.4,P3,Team_B,Low,1
1267,Medium,0.6,0.81,3,0.97,0.51,0.52,3,0.608,P2,Team_A,Medium,2
1268,Low,0.3,0.2,3,0.69,0.55,0.51,4,0.297,P3,Team_C,Low,1
1269,Medium,0.6,0.72,3,0.87,0.69,0.32,3,0.639,P2,Team_A,Medium,2
1270,Medium,0.6,0.59,1,0.53,0.86,0.72,1,0.498,P2,Team_B,Medium,2
1271,High,0.9,0.45,2,0.76,0.87,0.38,3,0.6,P2,Team_B,Medium,3
1272,Low,0.3,0.35,1,0.83,0.74,0.53,2,0.218,P3,Team_C,Low,1
1273,Medium,0.6,0.26,3,0.78,0.55,0.38,3,0.459,P2,Team_C,Medium,3
1274,Medium,0.6,0.61,2,0.75,0.48,0.77,4,0.592,P2,Team_A,Medium,2
1275,Low,0.3,0.77,2,0.31,0.41,0.82,2,0.362,P3,Team_B,Low,1
1276,Medium,0.6,0.26,2,0.71,0.93,0.75,3,0.523,P2,Team_B,Medium,2
1277,Medium,0.6,0.27,1,0.8,0.61,0.46,0,0.487,P2,Team_C,Medium,3
1278,Low,0.3,0.92,1,0.72,0.69,0.81,0,0.419,P3,Team_C,Low,1
1279,Low,0.3,0.51,2,0.7,0.62,0.47,3,0.391,P3,Team_C,Low,1
1280,Medium,0.6,0.73,4,0.95,0.68,0.78,5,0.527,P2,Team_C,Medium,3
1281,Low,0.3,0.81,4,0.86,0.44,0.36,0,0.366,P3,Team_B,Low,1
1282,Medium,0.6,0.69,1,0.46,0.61,0.63,2,0.633,P2,Team_C,Medium,2
1283,High,0.9,0.57,3,0.88,0.98,0.9,6,0.644,P2,Team_A,Medium,2
1284,Low,0.3,0.37,1,0.93,0.56,0.41,0,0.372,P3,Team_C,Low,1
1285,Low,0.3,0.65,4,0.84,0.32,0.55,1,0.372,P3,Team_B,Low,1
1286,Low,0.3,0.97,4,0.8,0.57,0.52,0,0.464,P2,Team_C,Medium,2
1287,Low,0.3,0.73,4,0.84,0.25,0.92,5,0.462,P2,Team_B,Medium,3
1288,Low,0.3,0.7,1,0.82,0.75,0.4,5,0.414,P3,Team_C,Low,1
1289,High,0.9,0.49,4,0.83,0.59,0.66,6,0.753,P1,Team_A,High,4
1290,High,0.9,0.36,2,0.69,0.61,0.31,5,0.696,P1,Team_C,High,6
1291,High,0.9,0.28,2,0.88,0.69,0.77,3,0.68,P1,Team_A,High,4
1292,Low,0.3,0.34,4,0.62,0.89,0.92,1,0.247,P3,Team_C,Low,1
1293,High,0.9,0.2,3,0.65,0.82,0.73,2,0.593,P2,Team_B,Medium,3
1294,Medium,0.6,0.67,4,0.82,0.77,0.69,3,0.495,P2,Team_B,Medium,3
1295,High,0.9,0.09,2,0.51,0.66,0.98,6,0.562,P2,Team_C,Medium,3
1296,Low,0.3,0.67,1,0.54,0.93,0.59,3,0.286,P3,Team_B,Low,1
1297,Medium,0.6,0.34,4,0.85,0.75,0.73,1,0.383,P3,Team_B,Low,1
1298,Medium,0.6,0.73,3,0.48,0.54,0.7,4,0.607,P2,Team_A,Medium,3
1299,Low,0.3,0.42,2,0.66,0.7,0.71,2,0.303,P3,Team_C,Low,1
1300,Medium,0.6,0.52,2,0.65,0.64,0.55,3,0.551,P2,Team_C,Medium,3
1301,High,0.9,0.28,1,0.91,0.58,0.61,5,0.599,P2,Team_A,Medium,2
1302,High,0.9,0.53,2,0.82,0.72,0.62,2,0.657,P1,Team_A,High,4
1303,Low,0.3,0.72,2,0.5,0.95,0.69,3,0.344,P3,Team_B,Low,1
1304,Low,0.3,0.21,3,0.85,0.7,0.92,1,0.325,P3,Team_B,Low,1
1305,Low,0.3,0.51,3,0.73,0.58,0.63,1,0.427,P2,Team_C,Medium,3
1306,High,0.9,0.45,4,0.82,0.73,0.74,2,0.675,P1,Team_A,High,6
1307,Low,0.3,0.42,3,0.72,0.43,0.47,5,0.356,P3,Team_B,Low,1
1308,Medium,0.6,0.43,4,0.52,0.8,0.98,1,0.384,P3,Team_B,Low,1
1309,Medium,0.6,0.47,2,0.78,0.36,0.73,2,0.508,P2,Team_A,Medium,2
1310,Medium,0.6,0.22,2,0.72,0.83,0.56,3,0.477,P2,Team_B,Medium,3
1311,High,0.9,0.56,1,0.82,0.66,0.88,6,0.615,P2,Team_A,Medium,2
1312,Low,0.3,0.36,4,0.74,0.58,0.45,1,0.361,P3,Team_C,Low,1
1313,Low,0.3,0.7,4,0.81,0.56,0.59,2,0.307,P3,Team_C,Low,1
1314,Low,0.3,0.57,4,0.88,0.3,0.63,3,0.34,P3,Team_B,Low,1
1315,Low,0.3,0.29,3,0.6,0.88,0.74,4,0.266,P3,Team_C,Low,1
1316,Low,0.3,0.5,3,0.44,0.79,1.0,1,0.345,P3,Team_B,Low,1
1317,Medium,0.6,0.16,3,0.84,0.9,0.41,3,0.386,P3,Team_B,Low,1
1318,Medium,0.6,0.82,1,0.72,0.44,0.98,3,0.562,P2,Team_A,Medium,3
1319,High,0.9,0.87,1,0.51,0.51,0.77,3,0.777,P1,Team_C,High,4
1320,High,0.9,0.12,3,0.84,0.86,0.55,3,0.547,P2,Team_A,Medium,2
1321,High,0.9,0.54,1,0.95,0.63,0.83,3,0.694,P1,Team_A,High,5
1322,Low,0.3,0.64,2,0.76,0.78,0.35,0,0.441,P2,Team_C,Medium,3
1323,Low,0.3,0.68,4,0.68,0.88,0.66,4,0.382,P3,Team_B,Low,1
1324,Medium,0.6,0.36,1,0.72,0.7,0.63,7,0.586,P2,Team_C,Medium,2
1325,Low,0.3,0.52,3,0.87,0.41,0.7,2,0.358,P3,Team_B,Low,1
1326,Low,0.3,0.31,4,0.65,0.62,0.52,3,0.292,P3,Team_C,Low,1
1327,High,0.9,0.65,3,0.85,0.51,0.63,1,0.663,P1,Team_A,High,5
1328,Low,0.3,0.55,4,0.94,0.75,0.34,0,0.365,P3,Team_C,Low,1
1329,High,0.9,0.61,1,0.99,0.39,0.8,3,0.71,P1,Team_A,High,5
1330,Low,0.3,0.71,3,0.5,0.7,0.64,3,0.443,P2,Team_B,Medium,2
1331,High,0.9,0.3,4,0.94,0.71,0.53,3,0.594,P2,Team_A,Medium,2
1332,High,0.9,0.39,3,0.59,0.64,0.37,5,0.626,P2,Team_C,Medium,2
1333,Low,0.3,0.12,2,0.3,0.66,0.72,1,0.256,P3,Team_B,Low,1
1334,Low,0.3,0.58,2,0.52,0.64,0.4,2,0.374,P3,Team_B,Low,1
1335,High,0.9,0.66,1,0.93,0.41,0.89,1,0.595,P2,Team_A,Medium,2
1336,High,0.9,0.6,3,0.65,0.74,0.5,3,0.683,P1,Team_B,High,4
1337,Low,0.3,0.64,3,0.81,0.59,0.7,1,0.327,P3,Team_C,Low,1
1338,High,0.9,0.79,2,0.96,0.57,0.52,4,0.696,P1,Team_A,High,6
1339,Low,0.3,0.77,4,0.31,0.48,0.76,3,0.426,P2,Team_B,Medium,2
1340,High,0.9,0.64,1,0.53,0.89,0.43,5,0.752,P1,Team_B,High,5
1341,Low,0.3,0.83,4,0.8,0.63,0.59,2,0.487,P2,Team_B,Medium,2
1342,Medium,0.6,0.6,2,0.68,0.57,0.38,1,0.602,P2,Team_A,Medium,3
1343,Medium,0.6,0.43,4,0.73,0.63,0.35,3,0.556,P2,Team_C,Medium,3
1344,Medium,0.6,0.78,2,0.49,0.81,0.78,2,0.506,P2,Team_B,Medium,2
1345,Medium,0.6,0.42,3,0.72,0.72,0.84,3,0.462,P2,Team_C,Medium,3
1346,Low,0.3,0.55,1,0.5,0.83,0.52,1,0.238,P3,Team_B,Low,1
1347,High,0.9,0.14,4,0.58,0.61,0.78,4,0.653,P1,Team_C,High,6
1348,Low,0.3,0.37,2,0.7,0.37,0.58,3,0.376,P3,Team_C,Low,1
1349,Low,0.3,0.17,1,0.67,0.72,0.47,1,0.238,P3,Team_B,Low,1
1350,High,0.9,0.64,1,0.37,0.59,0.33,2,0.808,P1,Team_C,High,6
1351,Medium,0.6,0.57,2,0.95,0.69,0.95,3,0.692,P1,Team_C,High,5
1352,High,0.9,0.77,2,0.88,0.92,0.9,3,0.678,P1,Team_A,High,5
1353,High,0.9,0.3,4,0.94,0.35,0.58,6,0.729,P1,Team_A,High,6
1354,Low,0.3,0.45,1,0.85,0.5,0.42,3,0.336,P3,Team_C,Low,1
1355,High,0.9,0.55,1,0.85,0.64,0.71,2,0.709,P1,Team_A,High,4
1356,Low,0.3,0.72,3,0.75,0.84,0.69,2,0.348,P3,Team_B,Low,1
1357,High,0.9,0.74,3,0.95,0.74,0.91,2,0.709,P1,Team_A,High,4
1358,Medium,0.6,0.85,4,0.6,0.57,0.44,1,0.58,P2,Team_A,Medium,2
1359,Medium,0.6,0.24,4,0.66,0.7,0.89,2,0.434,P2,Team_A,Medium,3
1360,Low,0.3,0.26,2,0.71,0.72,0.87,3,0.261,P3,Team_C,Low,1
1361,Low,0.3,0.4,3,0.73,0.98,0.53,3,0.306,P3,Team_C,Low,1
1362,Low,0.3,0.63,3,0.8,0.63,0.75,8,0.44,P2,Team_C,Medium,2
1363,Medium,0.6,0.72,4,0.39,0.66,0.53,0,0.558,P2,Team_A,Medium,2
1364,Medium,0.6,0.84,2,0.81,0.77,0.35,8,0.616,P2,Team_B,Medium,2
1365,Low,0.3,0.92,1,0.79,0.29,0.46,3,0.446,P2,Team_B,Medium,3
1366,Medium,0.6,0.29,4,0.51,0.59,0.49,2,0.475,P2,Team_C,Medium,2
1367,High,0.9,0.36,3,0.63,0.86,0.86,1,0.568,P2,Team_B,Medium,3
1368,Medium,0.6,0.77,4,0.74,0.77,0.41,2,0.558,P2,Team_B,Medium,3
1369,High,0.9,0.14,4,0.72,0.89,0.67,5,0.524,P2,Team_B,Medium,3
1370,High,0.9,0.29,1,0.86,0.65,0.59,4,0.632,P2,Team_A,Medium,2
1371,Low,0.3,0.76,4,0.65,0.5,0.78,8,0.444,P2,Team_C,Medium,2
1372,High,0.9,0.85,1,0.54,0.59,0.86,3,0.732,P1,Team_C,High,6
1373,Low,0.3,0.8,1,0.68,0.79,0.64,3,0.506,P2,Team_C,Medium,2
1374,Low,0.3,0.26,1,0.62,0.67,0.4,4,0.366,P3,Team_B,Low,1
1375,Medium,0.6,0.67,2,0.91,0.71,0.8,1,0.582,P2,Team_C,Medium,3
1376,Low,0.3,0.21,2,0.85,0.76,0.47,1,0.328,P3,Team_C,Low,1
1377,Medium,0.6,0.59,3,0.68,0.28,0.86,1,0.526,P2,Team_C,Medium,3
1378,High,0.9,0.27,1,0.9,0.61,0.88,3,0.612,P2,Team_A,Medium,3
1379,High,0.9,0.36,2,0.75,0.31,0.6,1,0.668,P1,Team_C,High,5
1380,Medium,0.6,0.77,2,0.82,0.62,0.84,7,0.534,P2,Team_C,Medium,2
1381,High,0.9,0.17,2,0.87,0.52,0.79,3,0.638,P2,Team_A,Medium,2
1382,Medium,0.6,0.1,4,0.92,0.97,0.86,4,0.427,P2,Team_B,Medium,2
1383,Low,0.3,0.14,2,0.9,0.59,0.42,3,0.242,P3,Team_B,Low,1
1384,High,0.9,0.43,1,0.72,0.81,0.96,5,0.625,P2,Team_B,Medium,3
1385,High,0.9,0.68,4,0.73,0.56,0.68,1,0.687,P1,Team_C,High,4
1386,High,0.9,0.74,2,0.47,0.74,0.77,1,0.681,P1,Team_B,High,5
1387,Low,0.3,0.26,3,0.63,0.93,0.67,3,0.249,P3,Team_C,Low,1
1388,Medium,0.6,0.18,3,0.82,0.52,0.53,2,0.423,P2,Team_C,Medium,2
1389,High,0.9,0.44,1,0.91,0.67,0.54,2,0.612,P2,Team_A,Medium,2
1390,Low,0.3,0.5,1,0.89,0.95,0.41,1,0.365,P3,Team_B,Low,1
1391,Medium,0.6,0.06,2,0.73,0.42,0.43,3,0.439,P2,Team_C,Medium,3
1392,Medium,0.6,0.46,1,0.58,0.56,0.35,1,0.543,P2,Team_A,Medium,3
1393,Medium,0.6,0.55,1,0.88,0.82,0.47,3,0.529,P2,Team_B,Medium,2
1394,Low,0.3,0.82,3,0.9,0.83,0.37,2,0.412,P3,Team_C,Low,1
1395,High,0.9,0.76,3,0.88,0.85,0.5,4,0.851,P1,Team_A,High,4
1396,Medium,0.6,0.58,2,0.77,0.83,0.99,3,0.382,P3,Team_B,Low,1
1397,High,0.9,0.76,2,0.69,0.63,0.87,2,0.737,P1,Team_C,High,5
1398,High,0.9,0.4,4,0.58,0.81,0.42,3,0.646,P2,Team_B,Medium,3
1399,High,0.9,0.54,1,0.99,0.76,0.47,3,0.751,P1,Team_A,High,4
1400,Low,0.3,0.08,2,0.81,0.77,0.6,4,0.304,P3,Team_B,Low,1
1401,Low,0.3,0.48,3,0.76,0.65,0.51,3,0.356,P3,Team_C,Low,1
1402,High,0.9,0.49,1,0.85,0.74,0.98,4,0.651,P1,Team_A,High,5
1403,High,0.9,0.87,3,0.66,0.95,0.86,7,0.747,P1,Team_B,High,6
1404,Medium,0.6,0.59,3,0.88,0.72,0.91,2,0.548,P2,Team_C,Medium,3
1405,Medium,0.6,0.15,1,0.63,0.85,0.99,1,0.373,P3,Team_B,Low,1
1406,Medium,0.6,0.59,2,0.69,0.81,0.77,6,0.521,P2,Team_B,Medium,3
1407,Medium,0.6,0.74,2,0.62,0.69,0.77,2,0.483,P2,Team_A,Medium,2
1408,Medium,0.6,0.52,2,0.64,0.91,0.65,2,0.471,P2,Team_B,Medium,2
1409,Low,0.3,0.96,2,0.87,0.5,0.96,3,0.417,P3,Team_B,Low,1
1410,High,0.9,0.8,1,0.85,0.84,0.59,1,0.691,P1,Team_A,High,4
1411,Low,0.3,0.56,2,0.52,0.52,0.52,4,0.354,P3,Team_B,Low,1
1412,High,0.9,0.38,3,0.58,0.92,0.92,4,0.551,P2,Team_B,Medium,2
1413,High,0.9,0.91,1,0.62,0.84,0.7,1,0.681,P1,Team_B,High,6
1414,Medium,0.6,0.36,1,0.59,0.83,0.4,3,0.524,P2,Team_B,Medium,3
1415,Low,0.3,0.23,3,0.9,0.35,0.97,3,0.353,P3,Team_C,Low,1
1416,Medium,0.6,0.88,4,0.72,0.78,0.99,4,0.5,P2,Team_B,Medium,3
1417,Low,0.3,0.56,4,0.71,0.51,1.0,0,0.303,P3,Team_C,Low,1
1418,Medium,0.6,0.72,4,0.68,0.77,0.95,1,0.478,P2,Team_B,Medium,3
1419,Low,0.3,0.22,4,0.91,0.83,0.37,5,0.363,P3,Team_C,Low,1
1420,Medium,0.6,0.2,1,0.82,0.54,0.77,3,0.399,P3,Team_A,Low,1
1421,Low,0.3,0.75,3,0.92,0.6,0.63,3,0.476,P2,Team_C,Medium,2
1422,High,0.9,0.25,2,0.36,0.92,0.35,2,0.692,P1,Team_B,High,5
1423,Medium,0.6,0.58,4,0.76,0.83,0.31,0,0.608,P2,Team_B,Medium,2
1424,Medium,0.6,0.82,3,0.85,0.87,0.71,2,0.527,P2,Team_B,Medium,2
1425,Medium,0.6,0.41,1,0.4,0.62,0.48,5,0.519,P2,Team_C,Medium,3
1426,Medium,0.6,0.91,2,0.71,0.89,0.77,1,0.464,P2,Team_B,Medium,2
1427,Medium,0.6,0.64,3,0.95,0.72,0.5,2,0.568,P2,Team_C,Medium,2
1428,High,0.9,0.25,2,0.62,0.8,0.73,4,0.615,P2,Team_B,Medium,2
1429,Low,0.3,0.52,3,0.8,0.83,0.66,6,0.31,P3,Team_B,Low,1
1430,Low,0.3,0.56,2,0.52,0.31,0.68,3,0.35,P3,Team_B,Low,1
1431,High,0.9,0.6,4,0.67,0.65,0.91,4,0.647,P2,Team_C,Medium,3
1432,Low,0.3,0.65,3,0.6,0.67,0.63,4,0.355,P3,Team_B,Low,1
1433,High,0.9,0.52,3,0.97,0.83,0.48,2,0.732,P1,Team_A,High,6
1434,Low,0.3,0.63,3,0.85,0.93,0.97,1,0.331,P3,Team_B,Low,1
1435,Medium,0.6,0.94,1,0.8,0.32,0.67,4,0.691,P1,Team_C,High,6
1436,Low,0.3,0.26,2,0.55,0.58,0.99,1,0.314,P3,Team_B,Low,1
1437,Low,0.3,0.86,2,0.87,0.54,0.34,4,0.466,P2,Team_B,Medium,2
1438,Low,0.3,0.46,1,0.55,0.79,0.79,0,0.313,P3,Team_B,Low,1
1439,Low,0.3,0.53,4,0.79,0.89,0.96,3,0.316,P3,Team_C,Low,1
1440,Medium,0.6,0.47,3,0.87,0.69,0.43,2,0.518,P2,Team_C,Medium,2
1441,Low,0.3,0.32,4,0.61,0.59,0.91,5,0.272,P3,Team_C,Low,1
1442,Medium,0.6,0.44,3,0.71,0.75,0.65,1,0.479,P2,Team_B,Medium,2
1443,High,0.9,0.77,3,0.5,0.66,0.92,5,0.781,P1,Team_C,High,6
1444,High,0.9,0.87,2,0.37,0.44,0.31,4,0.789,P1,Team_C,High,6
1445,Low,0.3,0.51,2,0.74,0.82,0.98,4,0.251,P3,Team_C,Low,1
1446,High,0.9,0.52,4,0.72,0.84,0.48,2,0.763,P1,Team_B,High,6
1447,Medium,0.6,0.53,3,0.82,0.51,0.97,4,0.566,P2,Team_A,Medium,3
1448,Medium,0.6,0.88,1,0.33,0.82,0.46,3,0.62,P2,Team_B,Medium,3
1449,Medium,0.6,0.38,3,0.55,0.79,0.37,1,0.492,P2,Team_B,Medium,3
1450,Medium,0.6,0.1,2,0.83,0.54,0.78,2,0.38,P3,Team_C,Low,1
